Official Name State,Official Name Suburb,latitude,longitude
Australian Capital Territory,McKellar,-35.21753611,149.076983
Australian Capital Territory,Phillip,-35.34697037,149.0908975
New South Wales,Adelong,-35.30656131,148.0698002
New South Wales,Alfredtown,-35.15320066,147.5414343
New South Wales,Angourie,-29.47295027,153.3562134
New South Wales,Arkstone,-34.04066733,149.6573736
New South Wales,Aylmerton,-34.42253236,150.4963959
New South Wales,Balala,-30.62032204,151.2991308
New South Wales,Belltrees,-31.96970785,151.1222502
New South Wales,Blacksmiths,-33.07471147,151.6534346
New South Wales,Boggabilla,-28.70270945,150.1846835
New South Wales,Bonnyrigg,-33.89355403,150.8890879
New South Wales,Bottle Creek,-28.7883165,152.6522403
New South Wales,Bowman,-31.93054099,151.8182843
New South Wales,Brooman,-35.49007906,150.2639021
New South Wales,Bungowannah,-36.00339116,146.773231
New South Wales,Burrundulla,-32.6321745,149.6364483
New South Wales,Calga,-33.41577367,151.2229887
New South Wales,Callala Bay,-34.99070538,150.7196452
New South Wales,Chinnock,-36.69788151,149.932833
New South Wales,Clergate,-33.1830881,149.1165568
New South Wales,Cobar,-31.4828959,145.7927906
New South Wales,Commissioners Creek,-28.49891038,153.3321721
New South Wales,Coogee (NSW),-33.9195979,151.2545319
New South Wales,Coonamble,-30.91901147,148.3448551
New South Wales,Cootamundra,-34.65201134,148.0228064
New South Wales,Copacabana,-33.48686795,151.4358327
New South Wales,Cougal,-28.35630743,152.981494
New South Wales,Crackenback,-36.44004769,148.5115768
New South Wales,Cudgera Creek,-28.38907694,153.5148928
New South Wales,Cullen Bullen,-33.28023087,150.0099403
New South Wales,Cullivel,-35.25148512,146.4660381
New South Wales,Cumborah,-29.64462516,147.6148962
New South Wales,Darawank,-32.10276001,152.4960316
New South Wales,Darlington Point,-34.59560699,145.8662963
New South Wales,Douglas Park,-34.18817466,150.7123868
New South Wales,Downside,-34.98438608,147.3535167
New South Wales,Dungay,-28.27336017,153.3592512
New South Wales,East Ballina,-28.85517979,153.5875982
New South Wales,Eastwood (NSW),-33.78878446,151.0839813
New South Wales,Eglinton (NSW),-33.36461736,149.5515099
New South Wales,Emu Swamp,-33.30206989,149.1958447
New South Wales,Fitzgeralds Mount,-33.49304898,149.3756248
New South Wales,Fowlers Gap,-31.36459253,141.6786543
New South Wales,Freemans Waterhole,-32.98792385,151.4927905
New South Wales,Gin Gin (NSW),-31.90083616,148.0915319
New South Wales,Glendale (NSW),-32.92794282,151.6482974
New South Wales,Gooandra,-35.82961025,148.6299326
New South Wales,Greenwell Point,-34.91072294,150.7303704
New South Wales,Hassall Grove,-33.73117609,150.8382227
New South Wales,Illaroo,-34.85894571,150.4703573
New South Wales,Innes View,-31.59149192,152.3963562
New South Wales,Jerrabattgulla,-35.68301384,149.5833031
New South Wales,Jerseyville,-30.922952,153.0276367
New South Wales_Victoria,Jingellic,-35.90492646,147.6938025
New South Wales,Johns River,-31.72829435,152.6993107
New South Wales,Kapooka,-35.15309483,147.2776033
New South Wales,Kindee,-31.39219074,152.4338273
New South Wales,Kingsdale,-34.66963692,149.6870641
New South Wales,Kulwin (NSW),-32.33167852,144.9154634
New South Wales,Laggan,-34.34920283,149.5628883
New South Wales,Lake Heights,-34.48429783,150.867005
New South Wales,Lakelands (NSW),-32.96192277,151.6497854
New South Wales,Larbert,-35.32180931,149.7689425
New South Wales,Lemington,-32.4823185,150.9563348
New South Wales,Lemon Tree Passage,-32.73213036,152.0296223
New South Wales,Liston,-28.63442095,152.1201195
New South Wales,Lithgow,-33.48278786,150.1571321
New South Wales,Long Jetty,-33.35978871,151.4865155
New South Wales,Maclean,-29.44859427,153.2147493
New South Wales,Macquarie Hills,-32.95111576,151.6446508
New South Wales,Maison Dieu,-32.53778115,151.0903111
New South Wales,Manildra,-33.2125025,148.6484934
New South Wales,McMahons Point,-33.84481551,151.2030345
New South Wales,Mebul,-32.33549997,149.3577968
New South Wales,Merrylands,-33.83610968,150.9866982
New South Wales,Miamley,-32.40056147,146.9280602
New South Wales,Millthorpe,-33.45282129,149.1914293
New South Wales,Mirannie,-32.3783086,151.372286
New South Wales,Moobi,-32.07214378,150.7968084
New South Wales,Moogem,-29.45275132,152.247905
New South Wales,Moorbel,-33.5611745,148.6985496
New South Wales,Moorebank,-33.9431546,150.9377479
New South Wales,Moorland (NSW),-31.77711529,152.6487931
New South Wales,Moss Vale,-34.55027794,150.3949845
New South Wales,Mount Burrell,-28.50048498,153.1940857
New South Wales,Mount Elliot (NSW),-33.40499126,151.3858811
New South Wales,Mount Hope (NSW),-32.76322323,145.9089033
New South Wales,Mount Panorama,-33.45115719,149.5525889
New South Wales,Narraweena,-33.74939972,151.2731262
New South Wales,Nelsons Plains,-32.72388005,151.7250542
New South Wales,Neringla,-35.7557887,149.777268
New South Wales,New Berrima,-34.50806494,150.3329581
New South Wales,Niemur,-35.23777267,144.3079102
New South Wales,North Lismore,-28.78623753,153.2834965
New South Wales,North Woodburn,-29.06018977,153.3467978
New South Wales,Orange,-33.25336356,149.0725131
New South Wales,Paringi,-34.29183133,142.3904411
New South Wales,Peelwood,-34.11224963,149.4308479
New South Wales,Pimlico (NSW),-28.89235576,153.498781
New South Wales,Pleasant Hills,-35.47161331,146.7857185
New South Wales,Quanda,-31.10236364,148.7403787
New South Wales,Quandary,-34.37218466,147.3237134
New South Wales,Raglan (NSW),-33.42198262,149.653113
New South Wales,Red Rocks,-34.77129244,150.5309707
New South Wales,Rocky Point (NSW),-33.29337466,151.4696528
New South Wales,Rocky River (Uralla - NSW),-30.59706755,151.4590149
New South Wales,Rosebank,-28.66886028,153.3956584
New South Wales,Sackville,-33.49433557,150.8764448
New South Wales,San Remo (NSW),-33.21464243,151.5210346
New South Wales,Sandy Gully (NSW),-35.2944717,148.0365717
New South Wales,Savernake,-35.74403145,146.0177206
New South Wales,Sawyers Gully,-32.77707268,151.4467053
New South Wales,Scotts Head,-30.71169714,152.9907406
New South Wales,Shadforth (NSW),-33.38999406,149.1970698
New South Wales,Shellharbour,-34.57706236,150.8635291
New South Wales,South Arm (Clarence Valley - NSW),-29.52054718,153.1706439
New South Wales,South Golden Beach,-28.49877239,153.5476439
New South Wales,St Huberts Island,-33.49581638,151.3463634
New South Wales,Stanhope (NSW),-32.58326298,151.4087695
New South Wales,Steeple Flat,-36.57900031,149.369192
New South Wales,Stonequarry,-34.37454485,149.7620357
New South Wales,Summer Hill Creek,-33.20668947,149.1538238
New South Wales,Sutton Forest,-34.57498981,150.2627693
New South Wales,Swan Vale,-29.77337342,151.4662673
New South Wales,Talofa,-28.67354087,153.5551925
New South Wales,Tantangara,-35.71483327,148.6652692
New South Wales,The Entrance,-33.34493544,151.4956589
New South Wales,Tichular,-32.45003205,149.9331403
New South Wales,Timbillica,-37.30355874,149.7209305
New South Wales,Twin Rivers,-28.70518312,150.6884377
New South Wales,Two Mile Flat,-32.39127497,149.3838519
New South Wales,Ulladulla,-35.35715792,150.4611575
New South Wales,Upper Crystal Creek,-28.27014206,153.3051747
New South Wales,Upper Kangaroo River,-34.69327662,150.5931151
New South Wales,Upper Turon,-33.1300696,149.7765543
New South Wales,Urawilkie,-30.69442032,148.7306109
New South Wales,Urbenville,-28.45935896,152.5071327
New South Wales,Urila,-35.55995955,149.2888357
New South Wales,Valentine,-33.0149696,151.6429255
New South Wales,Wallarah,-33.22537827,151.4621702
New South Wales,Wapengo,-36.57930471,149.9733127
New South Wales,Wareemba,-33.85774158,151.1321436
New South Wales,Warragamba,-33.89066479,150.599376
New South Wales,Warrimoo,-33.72196201,150.6134221
New South Wales,Wellington Vale,-29.41462058,151.7350288
New South Wales,Whitebridge,-32.97265658,151.7178823
New South Wales,Willala,-30.8467484,149.8571379
New South Wales,Woodcroft (NSW),-33.75635601,150.8806856
New South Wales,Wooloweyah,-29.48836989,153.3155945
New South Wales,Woomargama,-35.85775957,147.2771089
New South Wales,Wrights Creek (NSW),-33.30135045,151.0450166
New South Wales,Yarras (Bathurst Regional - NSW),-33.36459324,149.6725193
Victoria,Altona Meadows,-37.88093885,144.7844324
Victoria,Appin South,-35.93068088,143.8642495
Victoria,Ballarat Central,-37.56228678,143.850204
Victoria,Barrys Reef,-37.45541441,144.3111859
Victoria,Batesford,-38.08716937,144.2745415
Victoria,Beaumaris (Vic.),-37.98218051,145.0388666
Victoria,Bellbrae,-38.33768185,144.2363033
Victoria,Bend Of Islands,-37.69787426,145.2836111
Victoria,Bete Bolong North,-37.59952948,148.2961411
Victoria,Blowhard,-37.43625191,143.7806994
Victoria,Bonn,-36.41206198,144.7200431
Victoria,Boorhaman North,-36.09881924,146.2439022
Victoria,Brumby,-37.00929498,148.0563316
Victoria,Brunswick (Vic.),-37.76634543,144.9612891
Victoria,Brunswick West,-37.76331195,144.94296
Victoria,Buangor,-37.36444362,143.1675083
Victoria,Buffalo River,-36.67191653,146.6570732
Victoria,Bundalaguah,-38.02803343,147.0175442
Victoria,Burramboot,-36.53074465,144.8374068
Victoria,Bylands,-37.35424117,144.9387214
Victoria,Calulu,-37.78158326,147.5100764
Victoria,Cape Woolamai,-38.54273359,145.3440384
Victoria,Carag Carag,-36.46289056,144.891525
Victoria,Chiltern,-36.1994267,146.6161472
Victoria,Cocoroc,-37.96868932,144.6215564
Victoria,Collingwood (Vic.),-37.80207169,144.9881275
Victoria,Corunnun,-38.28244631,143.4889046
Victoria,Culgoa,-35.70846283,143.1209834
Victoria,Darraweit Guim,-37.42252955,144.8697629
Victoria,Dawson (Vic.),-37.97389681,146.6872648
Victoria,Ellinbank,-38.25240292,145.9337484
Victoria,Elsternwick,-37.88582681,145.0070095
Victoria,Eltham North,-37.69789629,145.1418024
Victoria,Epping (Vic.),-37.63892455,145.0090769
Victoria,Epsom (Vic.),-36.70251733,144.3086358
Victoria,Euroa,-36.76863428,145.5618526
Victoria,Ferndale (Vic.),-38.30727408,145.9405084
Victoria,Garfield,-38.10035702,145.6698038
Victoria,Glen Forbes,-38.45104259,145.5261987
Victoria,Glen Waverley,-37.88158435,145.1682218
Victoria,Gower,-37.03053699,144.0993571
Victoria,Gredgwin,-35.96012645,143.6165815
Victoria,Greenwald,-37.99835542,141.3986688
Victoria,Hillcrest (Vic.),-37.6158304,143.6348002
Victoria,Humevale,-37.50193376,145.1855752
Victoria,Jeetho,-38.40543149,145.7243306
Victoria,Junction Village,-38.13523401,145.2904928
Victoria,Keely,-35.8558313,144.2461974
Victoria,Kerang East,-35.77983696,144.014033
Victoria,Killingworth (Vic.),-37.18119613,145.4318678
Victoria,Koroit,-38.27363403,142.3727151
Victoria,Korweinguboora,-37.442643,144.1387255
Victoria,Kotta,-36.19158519,144.5247114
Victoria,Koyuga,-36.23180752,144.8810267
Victoria,Kurting,-36.53788515,143.8055959
Victoria,Langley,-37.1500523,144.501163
Victoria,Licola,-37.60275835,146.5928141
Victoria,Lysterfield South,-37.95248932,145.2670413
Victoria,Macedon,-37.42850941,144.5558538
Victoria,Macs Cove,-37.20562597,146.1467357
Victoria,Main Ridge,-38.4002959,144.966613
Victoria,Manorina,-37.69236599,148.7995114
Victoria,Marnoo West,-36.71155384,142.7794323
Victoria,Merton,-36.97801197,145.7096236
Victoria,Moonambel,-36.98664076,143.3031979
Victoria,Moorngag,-36.73411612,146.0562755
Victoria,Morton Plains,-36.07792261,142.9047647
Victoria,Mount Cottrell,-37.78768787,144.6247229
Victoria,Mount Eccles,-38.38081771,145.9728375
Victoria,Mount Hooghly,-36.91415672,143.6583435
Victoria,Myall (Buloke - Vic.),-35.53649965,142.7556645
Victoria,Neuarpurr,-36.70293142,141.046201
Victoria,Newlands Arm,-37.92639586,147.6878696
Victoria,Newmerella,-37.75232039,148.4513937
Victoria,Oaklands Junction,-37.59162375,144.8401257
Victoria,Ocean Grange,-37.99787469,147.6876175
Victoria,Osbornes Flat,-36.32056007,146.9091554
Victoria,Parkville (Vic.),-37.78666747,144.9512266
Victoria,Pigeon Ponds,-37.28824241,141.6823582
Victoria,Pine Grove (Vic.),-36.20936904,144.4004328
Victoria,Queenscliff (Vic.),-38.2672956,144.6429236
Victoria,Rich Avon,-36.44497501,142.90776
Victoria,Rich Avon West,-36.50478406,142.8148549
Victoria,Robertsons Beach,-38.66099893,146.7351992
Victoria,Russells Bridge,-38.0042509,144.1817096
Victoria,Rythdale,-38.13954605,145.4626526
Victoria,Serpentine (Vic.),-36.42486931,143.9828047
Victoria,Sherbrooke,-37.88853636,145.3594053
Victoria,St Kilda West,-37.85804001,144.9712964
Victoria,Tahara,-37.73971841,141.7189278
Victoria,Tallygaroopna,-36.23132679,145.4400622
Victoria,Taminick,-36.3920191,146.1676609
Victoria,Tamleugh North,-36.52631885,145.5784264
Victoria,Tanjil South,-38.10321195,146.2678317
Victoria,Tarrawingee,-36.38296972,146.4754863
Victoria,Tawonga,-36.68462376,147.1998807
Victoria,Taylor Bay,-37.20789154,145.8801671
Victoria,The Patch,-37.89187764,145.4021985
Victoria,Timboon,-38.48917902,142.9759848
Victoria,Tinamba West,-37.92476681,146.8308547
Victoria,Toolleen,-36.72084054,144.6741296
Victoria,Toolome,-37.61644056,147.0534442
Victoria,Toolong,-38.31532312,142.2377794
Victoria,Travancore,-37.78064354,144.9353814
Victoria,Vinifera,-35.2123365,143.3985401
Victoria,Westbury (Vic.),-38.14184117,146.2212717
Victoria,Whipstick,-36.65033934,144.2687103
Victoria,Whittington,-38.17709691,144.3920601
Victoria,Wombelano,-37.01821832,141.5858872
Victoria,Wonwondah,-36.88549674,142.1901574
Victoria,Woodstock On Loddon,-36.76492445,144.0046197
Victoria,Wooragee,-36.28941153,146.7427879
Victoria,Wychitella,-36.2668664,143.617524
Victoria,Wyuna East,-36.24001941,145.0907576
Victoria,Youarang,-36.14715928,145.7719882
Queensland,Alberta,-24.30333955,149.7671554
Queensland,Allenview,-27.91383064,152.9151258
Queensland,Ashfield (Qld),-24.87274409,152.3961532
Queensland,Balgal Beach,-19.03986418,146.4109208
Queensland,Bellevue (Qld),-16.63905862,144.2633841
Queensland,Berat,-28.05136267,152.0659363
Queensland,Boolboonda,-25.05734126,151.6847456
Queensland,Boyne Island,-23.93474531,151.3235972
Queensland,Boynedale,-24.23146292,151.2905714
Queensland,Bridges,-26.5374337,152.9420151
Queensland,Brisbane Airport,-27.39034724,153.1121715
Queensland,Bundaberg West,-24.87234145,152.337885
Queensland,Camboon (Qld),-25.00485848,150.3721454
Queensland,Cardwell,-18.27531309,146.0075771
Queensland,Carseldine,-27.34624411,153.0159283
Queensland,Carters Ridge,-26.45246276,152.7719535
Queensland,Cedar Pocket,-26.210449,152.7887577
Queensland,Clarke Creek,-22.71759682,149.3086445
Queensland,Clemant,-19.1169867,146.4357451
Queensland,Clontarf (Toowoomba - Qld),-27.9717558,151.2279912
Queensland,Coconuts,-17.50070942,146.0643018
Queensland,Comoon Loop,-17.56380732,146.036884
Queensland,Cremorne (Qld),-21.13258726,149.1888812
Queensland,Crossroads,-26.88703957,150.4986063
Queensland,Currumbin Waters,-28.15413055,153.4627826
Queensland,Didcot,-25.48025881,151.8802233
Queensland,Dingo Pocket,-17.92174753,145.8186828
Queensland,Dirnbir,-25.60084872,151.5360721
Queensland,Djuan,-27.17979083,151.9110468
Queensland,Drillham,-26.63303596,149.9243723
Queensland,Dunwich,-27.49698448,153.4074766
Queensland,Edward River,-14.98265659,142.440742
Queensland,Eidsvold,-25.36810889,151.0501811
Queensland,Eskdale (Qld),-27.14345357,152.2141162
Queensland,Eungella (Qld),-21.12401565,148.4819778
Queensland,Evelyn,-17.51406183,145.4939018
Queensland,Fordsdale,-27.72496204,152.1057129
Queensland,Frazerview,-27.93893232,152.5282229
Queensland,Gainsford,-23.84506707,149.908967
Queensland,Glan Devon,-26.61699877,152.0150957
Queensland,Glenlyon (Qld),-28.90898692,151.4470379
Queensland,Goomburra,-27.99655124,152.2106988
Queensland,Goorganga Plains,-20.48253965,148.6514626
Queensland,Groomsville,-27.3412116,151.960823
Queensland,Iama Island,-9.901188914,142.7752078
Queensland,Image Flat,-26.60265245,152.934889
Queensland,Kalkie,-24.84423484,152.3853364
Queensland,Kandanga Creek,-26.39882179,152.6250428
Queensland,Kenmore,-27.5160925,152.9379425
Queensland,Kepnock,-24.87546236,152.3759269
Queensland,Keysland,-26.21514016,151.7382156
Queensland,King Scrub,-27.17016629,152.8207878
Queensland,Kinkuna,-25.02552703,152.4484044
Queensland,Kippa-Ring,-27.2242231,153.0833764
Queensland,Kurrimine Beach,-17.75549389,146.084171
Queensland,Laguna Quays,-20.62368273,148.6669604
Queensland,Lake Barrine,-17.24948332,145.6495154
Queensland,Landsborough (Qld),-26.8068323,152.9908043
Queensland,Linthorpe,-27.61234431,151.6653948
Queensland,Lower Beechmont,-28.05106013,153.2378006
Queensland,Lowmead,-24.61364404,151.7071866
Queensland,Mansfield (Qld),-27.53537949,153.1042194
Queensland,Maryvale (Livingstone - Qld),-22.97974292,150.6181844
Queensland,Meldale,-27.02711906,153.0697226
Queensland,Midgenoo,-17.89548473,145.9600026
Queensland,Minden,-27.54844612,152.5467472
Queensland,Morinish,-23.19721639,150.0681244
Queensland,Mount Abundance,-26.79628958,148.5034093
Queensland,Mount Mellum,-26.81651263,152.9324907
Queensland,Mount Mulgrave,-16.27382758,143.9908527
Queensland,Mount Tarampa,-27.45817441,152.4807342
Queensland,Mount Warren Park,-27.73105856,153.205364
Queensland,Mulgowie,-27.7240795,152.3722104
Queensland,Murgon,-26.23801848,151.9457179
